"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"161","HU32",4045,1422594,365514,113,12.2,22.7,34.2,21.2,34.3,63.1,26.4,40.8,83.5,1,3,17,62,0,1,7,22,NA,NA,1,4,6020,39271,264875,1113432,0,23367,204695,839701,NA,NA,113344,556777,7.70228434816959,16.2998457746905,27.08903496008,19.3777932424852,29.868689801869,61.2426584113248,24.3479871277399,36.7528261049885,79.2553173990613,1.05031372267843,4.61954289136605,19.535471118253,68.0975070891625,0.623884959447319,2.21992219846281,8.28519732263738,26.3134569666398,NA,NA,NA,4.53021733537468,43855.6310275455,103202.066401939,360108.333208913,1417233.0338649,41024.0049936946,87348.1713264642,284443.842344337,1126779.63641348,NA,NA,NA,785000.155505366,6.9,12.2,20.9,16.9,23.9,53,21.8,31.8,73.9,0,2,12,50,0,0,4,18,NA,NA,1,4,0,16307,164241,896426,0,0,112139,683978,NA,NA,70357,430357,17.8,32.6,47.5,26.3,44.7,75.2,32.1,53.5,94.3,1,5,21,74,1,2,10,27,NA,NA,2,5,15734,95066,417835,1258352,12116,82473,340220,951795,NA,NA,241887,644347
"162","HU33",6272,1211673,273222,79,13.7,21.6,40.4,23.1,34.2,65.2,28.2,40.4,85.7,1,3,14,59,0,1,6,25,NA,NA,2,4,5992,38562,269108,1075719,0,29596,222790,879830,NA,NA,134283,576750,7.90497964384779,13.888646936921,41.6692197482325,19.8921909624132,31.0133460925513,68.6550820229552,25.6789978814416,37.3376373823631,NA,1.09342372075634,3.47087209172772,16.1035493899757,64.1219982619073,0.59933331847784,1.67476538637075,7.3628495476915,29.0444311295209,NA,NA,NA,4.69633308656709,37723.6982510958,83814.0447274141,501103.34274924,1584271.9250334,34350.9934858662,71619.4618011625,442064.020894251,1345810.4715802,NA,NA,NA,915481.258136477,8.7,13.5,25.6,18.2,26.8,53.2,23.6,33.3,70.1,0,2,12,47,0,1,4,20,NA,NA,1,3,0,18737,185507,864588,0,10931,126631,662804,NA,NA,134283,276020,19.4,29.9,60.5,28.6,42,81.1,33.6,48.9,99.7,1,4,17,84,1,2,8,41,NA,NA,2,6,14209,90971,357574,2871139,13503,78894,297435,2579209,NA,NA,196170,1946122
"163","IE04",18817,881763,29283,12,27.6,52.7,74.9,41.2,67.8,NA,50.9,80.3,NA,0,1,4,16,0,0,1,4,NA,NA,NA,1,0,6061,35440,194559,0,0,13105,119279,NA,NA,NA,74914,21.5672628586139,NA,NA,36.9176531562336,NA,NA,NA,NA,NA,0.527343515207601,1.26358103027684,5.03906718698789,21.3391240049764,0.219806229111451,0.503397171348764,1.71935542770563,6.66007759454638,NA,NA,NA,NA,7757.36723133087,19436.319361325,78818.3542913459,434327.043703353,5288.32014498227,13526.6460114566,54159.8376105598,330337.64120064,NA,NA,NA,NA,19.2,37.3,60.8,34,50.7,NA,43,64.2,NA,0,0,2,11,0,0,0,3,NA,NA,NA,1,0,0,21247,120313,0,0,0,56711,NA,NA,NA,70529,36.9,72.4,88.8,50,88.8,NA,60.8,100.2,NA,0,1,6,23,0,0,2,7,NA,NA,NA,2,0,9571,74301,268346,0,0,45484,164096,NA,NA,NA,523119
"164","IE05",25036,1664328,318031,109,21.5,31.9,55.6,33,46.2,86.5,40.4,57.6,NA,0,1,7,23,0,0,3,8,NA,NA,1,2,0,11227,110300,394594,0,0,81913,296778,NA,NA,146989,217518,13.179256192289,20.5814483082662,NA,25.6187377127584,35.8911879148824,NA,NA,NA,NA,1.03401192553391,2.95155522228791,8.23377122778683,23.8011413615585,0.631973985897011,1.29523387216943,3.35628614071265,9.30372739027403,NA,NA,NA,NA,40493.9252388952,71455.5269574267,190647.741770252,530469.935046457,37951.6945037276,60367.2815364519,157373.705745502,431045.117131359,NA,NA,NA,NA,14.4,20.9,37,25.2,35.6,74.2,32.4,47.1,NA,0,0,4,15,0,0,2,7,NA,NA,1,1,0,0,67218,267078,0,0,40881,215022,NA,NA,70529,146989,31.4,44.1,73.5,43.3,57.3,99.3,51.7,68,NA,1,2,9,29,0,1,4,11,NA,NA,1,2,5676,26079,192427,490488,0,18448,174141,366007,NA,NA,146989,217518
"165","IE06",12253,2486707,1379372,347,15.8,27.6,47.5,25.3,36.3,57,30.8,41.5,64.65,0,2,16,44,0,1,6,17,NA,NA,3,3,0,21835,1198449,1577540,0,14515,1127321,1390602,NA,NA,1139529,1139529,4.58074650531808,9.95481063913038,NA,15.7568291720738,20.6730514692723,NA,20.6170936101438,25.7205125091135,NA,1.84758839702466,7.93431192335888,25.1594100149314,43.3561436872137,1.39558178748039,4.19606169926734,10.642118271272,16.8650166666198,NA,NA,NA,NA,639677.35186373,878520.008836184,1301732.14897252,1598697.53874421,636655.798415736,853688.219090146,1204184.01697747,1418779.79057605,NA,NA,NA,NA,10.2,15.7,30.6,18,24.1,39.8,22.4,29.4,47.3,0,1,9,41,0,0,2,15,NA,NA,2,3,0,8424,94332,1543511,0,0,45031,1367648,NA,NA,1077102,1139529,22.7,46.2,62.925,32.8,55.8,72.8,38.9,60.7,80.3,1,5,22,47,0,3,10,17,NA,NA,3,3,9133,80052,1350554,1619844,0,74712,1265487,1422002,NA,NA,1139529,1139529
"166","ITC1",14998,4248036,1688812,300,13.5,17,35.7,20.3,27,53.1,25.1,33.1,63.2,1,4,26,106,0,2,12,47,NA,NA,2,7,6229,60443,1497339,4438769.5,0,48977,1384614,4196199,NA,NA,1210614,3659820,5.72224764573557,7.88091598093801,21.8321691247437,14.7967094911625,20.707622910917,NA,18.5673239821886,25.9427056644528,NA,2.43610717988266,11.4462003146866,40.7852263963865,117.913608076768,1.14918564720261,4.64544556590387,17.8602547153555,51.8190128332246,NA,NA,NA,NA,442339.72055298,802688.414852181,2040477.00551996,4256454.15780916,433509.616143554,755695.716725564,1882416.65831245,3802303.68273456,NA,NA,NA,NA,8.8,11.3,23.8,15.5,21,41.6,20,26.8,52.1,0,2,15,79,0,1,7,35,NA,NA,1,5,0,27950,351626,2588589.75,0,17469,291710,2320541,NA,NA,1156660,1800904,19.5,24.1,51.4,27.3,35.2,69.1,32.5,41.7,78.8,1,6,39,148,1,3,16,68,NA,NA,3,12,23519,123717,1722749,6814754.25,19558,110388,1550816,6251205,NA,NA,1287870,5267353
"167","ITC2",658,122991,12848,3,23,33.25,80.9,38.15,60.3,102.1,48.9,71.7,121.2,0,1,4,64,0,0,1,25,NA,NA,NA,2,0,9217,56429,2197974.5,0,0,31719,1930033,NA,NA,NA,1564538,12.770259612492,19.6671236106707,75.3180053825076,30.1543210478816,55.3041677846347,99.9179354586921,42.7128424031026,66.1754315356408,NA,0.672845980600207,1.70441739639486,7.6158418095633,73.1739232952005,0.474725792944199,0.747623809872267,2.84836288834142,29.7515427958143,NA,NA,NA,NA,16697.6279727785,31356.8540950151,242760.655877259,2695742.87835695,15057.8274263971,23186.184249254,206780.028034572,2391845.83349188,NA,NA,NA,NA,15.625,24.2,69.325,29.875,51.6,91.425,41,60.525,109.25,0,0,3,52,0,0,1,20,NA,NA,NA,2,0,0,47523,1952551,0,0,31719,1689171,NA,NA,NA,1241185,31.1,42.7,91.9,45.95,70.175,111.375,57.5,79.475,129.55,0,1.75,7,76,0,1,2,31,NA,NA,NA,4,0,31719,88831,2542007.75,0,31719,51197,2225434.75,NA,NA,NA,1669269
"168","ITC3",3375,1435092,742560,122,16,19.9,31.5,24.2,31.6,56,29.3,37.6,72.4,0,3,12,58,0,1,7,28,NA,NA,2,6,0,77256,663584,1786368,0,69411,627590,1624296,NA,NA,559133,1281601,4.66264985102,6.18278194011256,14.0854141755372,16.3294775526586,21.8012041039878,44.0533110072386,20.6441462986345,28.6124488186124,64.6078640254422,1.6039090176797,5.42667508424547,16.6115830901433,60.8860484205891,1.13849565045307,2.86938537738347,8.90492107823052,28.1354045594289,NA,NA,NA,NA,242116.228174222,369762.010620922,713403.714914444,1929374.63957572,238655.152737943,351300.46387688,659324.235164017,1705433.56917466,NA,NA,NA,NA,9.35,11.6,19.45,17.5,23.7,46.5,22.7,30.3,64.25,0,1,9,45,0,1,5,22,NA,NA,1,6,0,13734,311051,1549236.5,0,11959,272501,1342805,NA,NA,179114,924223,25.15,29.35,43.5,32.4,40,64.95,36.8,46.1,80.7,1,4,16,71,1,2,8,33,NA,NA,2,7,28013,165622,746220,2790343,28013,156795,696341,2517553,NA,NA,590290,1910678
"169","ITC4",14931,9962208,5133783,1328,8.9,13.5,24.6,14.5,20.9,36.7,17.8,25.8,45.8,2,10,61,224,1,4,26,92,NA,2,5,15,18666,178929,3686120,6778602,12509,136240,3509874,5899522,NA,357957,3359425,4532682,3.60840802561037,5.91683171039993,11.5834172203592,12.2225407259113,15.7801992891535,27.449603049846,15.0494813900693,19.9431718550747,33.8158122877979,3.47851580693758,19.8522475138042,96.4814022152519,220.863517204218,2.03065866522763,10.2328167611036,45.0775458613191,95.726555197402,NA,NA,NA,NA,1315185.22462892,2290527.86330169,4378535.59472348,6721272.11391782,1305054.26078887,2223322.98545122,4024608.07087575,5872804.62855524,NA,NA,NA,NA,5.1,7.2,12.2,10.2,13.8,25.7,12.9,17.5,33.4,1,4,39,200,0,1,15,80,NA,1,3,14,5184,59987,834142,6054545.5,0,38994,613053,5364053,NA,178252.5,475550,4237546,13.9,22,36.9,20.5,30.4,48.25,24.6,35.6,56.9,4,20,93,234,2,9,42,100,NA,3,8,17,103553,3056891,4588040,7054133,86803,3004309,4238119,6113909,NA,3162868,3695270,4780211
"170","ITF1",4842,1256923,316250,85,15.05,21.65,43.3,23.6,34.9,85.5,28,40.2,NA,0,3,13,51,0,1,6,22,NA,NA,1,2,0,37207,330737,839372,0,26010,285401,636843,NA,NA,192342,244556,8.36012341249228,12.3371180255274,34.3002254712499,19.7959039654776,27.9134433055963,NA,24.3747147597744,33.3497276285023,NA,1.3806175875531,4.82216969535922,19.9620454077139,62.3618598752668,0.816240135632811,2.23985876620923,8.48469635769256,25.9475552599483,NA,NA,NA,1.86843187689302,62569.7921877474,135381.404863305,480056.893682429,1467524.10831212,58439.3155332506,116656.432493478,399969.200072717,1217784.06782516,NA,NA,NA,736960.368819729,9.2,13.6,29.8,17,25,76.5,21.4,29.825,NA,0,1,9,47,0,0,4,20,NA,NA,1,1,0,11042,175610.75,753251,0,0,128951,567941,NA,NA,192342,192342,23.1,31.5,60.7,33.875,44.6,104.2,39,50.7,NA,1,4,21,66,1,3,8,27,NA,NA,1,2,20023,198066,437854.25,1047756,15598,192342,337553,783873,NA,NA,192342,379148
"171","ITF2",1936,290281,29023,7,21.3,28.8,80.75,34.1,50.2,92.8,45.2,61.9,102.5,0,1,5,43,0,1,2,21,NA,NA,NA,4,0,14412,72116,919298,0,14412,59390,792745,NA,NA,NA,479906,14.7682139030801,19.756960324651,73.2428512372495,32.1879864682842,46.5335822875076,84.852370289478,41.8819509371954,57.5417691822751,92.7322532304905,0.573489136388534,1.61571718438341,7.63362397125544,52.4742921513981,0.427199851178685,0.882420826716182,3.57695129891381,25.2335805650387,NA,NA,NA,5.03985104088797,12705.5972798771,25752.8900306944,144091.154271206,1948100.00129874,11794.3572572783,21222.4660243006,119581.445485581,1778642.70094839,NA,NA,NA,1366323.18733916,13.875,20.1,65.075,27.4,40.9,77.4,36,53.075,89.1,0,0,3,39,0,0,2,19,NA,NA,NA,4,0,0,51372,850132.75,0,0,38596,735111,NA,NA,NA,429832,32.2,37.7,92.1,43.3,58.1,101.8,53.825,69.2,110.7,1,2,8,54,0,1,4,25,NA,NA,NA,6,5518,38596,117942,3916069.25,0,35559,97305,3720185,NA,NA,NA,3298974
"172","ITF3",7810,5551973,3593615,733,14.3,22.6,36.35,22.5,33.6,51.7,29.8,39.7,59.3,1,3,16,73,0,1,8,40,NA,NA,4,9,5727,40378.5,3139538,4391118,0,35042,3080607,4154012,NA,NA,3067245,3472618,3.98597033883269,6.31374376280289,11.1074322227432,16.4298179944319,19.4557335923644,25.6401919281667,20.7036857167713,23.8336582868828,NA,1.96708035143543,8.41321040286039,32.2671951034344,72.2974036437137,1.73050643437927,6.76247434920883,22.2709017136791,39.0944647965687,NA,NA,NA,NA,1790926.88095908,2419398.30325184,3384010.21848215,4339288.24364438,1789361.07443858,2408269.1226672,3315264.68864438,4116319.56278192,NA,NA,NA,NA,6.8,9.6,14.4,14.9,18.6,27.8,19.7,24.1,37.7,0,1,9,61,0,0,3,34,NA,NA,2,9,0,7258,144213,4213206.25,0,0,108537,4046224,NA,NA,173644,3472618,23.8,37.2,54.4,32.4,49.1,68,40.3,54.6,76.1,2,6,29,78,1,4,19,43,NA,NA,7,10,54210,301831,3582577,4506438,54210,284416,3517932.5,4276405,NA,NA,3298974,3607210
"173","ITF4",5960,3863760,2015859,312,7.9,10.2,28,13.9,16.5,48.1,17.1,20.4,61.5,2,9,39,88,1,6,24,61,NA,1,2,9,33390,163961,691207,2086182,26992,146326,581211,1852950,NA,134592,234171,745094,2.7795093121726,4.546482312566,17.3444436766259,12.1122733037249,13.7286371306707,38.9601497246205,15.3976687734228,17.8589166770193,NA,3.16326661076257,12.344538480651,39.3474353997143,89.7055601279583,2.45316945151873,8.93013411806116,27.6733552291033,57.5705222374061,NA,NA,NA,NA,111471.408003603,321089.441127813,928452.139965992,1902826.19016424,106448.810486935,297311.588040924,848531.757845725,1682230.38120251,NA,NA,NA,NA,4.6,5.7,15.8,10.4,12.2,34.2,13.5,15.9,46.3,1,5,25,69,0,3,17,40,NA,1,2,3,8137,97894,491869,1208340,0,80188,409016,997528.25,NA,79400,148469,283957,12.6,16.3,39.6,19.2,22.3,59,23.2,26.9,76.9,3,13,45,106,2,9,29,69,NA,2,5,12,64418,257747.75,990000,2348191,59143,225228,926297,2093485,NA,234171,438728,987512
"174","ITF5",2718,540724,131496,31,21.7,39.9,68.4,32.1,51.8,75.5,39.65,59.1,86.6,0,1,7,64,0,0,3,35,NA,NA,NA,8,0,9307,95010,1970833.5,0,0,77648,1738491.5,NA,NA,NA,886754,13.6294225889733,30.2241672276428,57.9628387125409,27.5214556779429,44.7667120379343,68.8581061687664,34.0615570975211,53.0054014617438,NA,0.667641902338346,2.33891412254681,12.0504860150465,73.830791679304,0.417371893979183,1.21000362476975,6.28323322064491,42.4055192667609,NA,NA,NA,NA,15672.9483951147,41651.7584867696,230082.131747435,2436932.9627259,13836.3557711513,33945.1416637693,191464.502222946,2223621.40760351,NA,NA,NA,NA,13.5,22.9,56.2,24.1,38.025,63.7,30.6,46.525,77.2,0,0,5,38,0,0,1,13,NA,NA,NA,3,0,0,38802,560853,0,0,10830,408835,NA,NA,NA,254336,31.9,55.4,84.7,43,69.4,98,49.575,80.4,110.8,1,2,10,82,0,1,5,51,NA,NA,NA,12,5610,43955,168046,4021501,0,40944,147030.25,3837078.75,NA,NA,NA,3401272
"175","ITF6",6057,1801076,423477,105,15.6,27.5,62.3,25,42.8,NA,31.7,53.3,NA,0,2,10,39,0,1,3,12,NA,NA,NA,1,0,24545,157372,518398,0,12525,113664,331695,NA,NA,NA,87617,9.17187736664082,19.498350819177,54.8165494959678,20.3607106529652,35.8625450563996,NA,26.2086507176821,49.4233281105294,NA,1.40105858942099,3.68215389023006,12.9957775241023,40.3047267300214,0.596603918990648,1.24151229598307,3.90349491081998,11.7134607312518,NA,NA,NA,NA,32709.000670155,62224.8275369834,186334.812253342,577029.881489176,27230.4494474414,45142.9193998476,123193.978625555,380728.116874579,NA,NA,NA,NA,9.2,16.2,41.6,18.3,31.3,NA,24.5,42.9,NA,0,1,7,32,0,0,2,10,NA,NA,NA,1,0,8923,98161,431949,0,0,56833,283656,NA,NA,NA,87617,23.5,39.8,84.3,32.9,53.9,NA,39.8,64.4,NA,1,4,14,46,0,1,4,13,NA,NA,NA,2,11364,65757,202935,633842,0,51292,137142,393549,NA,NA,NA,193637
"176","ITG1",7416,4719246,2354522,431,10.6,14.6,38.7,19.5,25.6,65.7,24.2,32.1,90.4,1,4,15,53,1,2,9,27,NA,NA,2,4,11429,76006.5,332128,1407205,10110,66278,276843,1224509,NA,NA,421997,778338,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82495085019937,6.24566657470282,19.9623711075879,57.6456427573388,1.33246221960033,3.73529267175307,10.4834384560584,29.042630115065,NA,NA,NA,NA,220451.787148625,346300.313383324,644910.135347681,1520533.34862349,216919.783578351,328632.95880147,580269.965448294,1325323.12300037,NA,NA,NA,NA,5.8,7.9,21.3,13.9,17.9,46.3,18.6,23.8,70.6,0,2,10,42,0,1,4,19,NA,NA,1,3,0,26655,217131,1252496,0,13156,173638,1102981,NA,NA,79551,698787,16.8,25.7,63.9,26,36.7,89.2,31.1,44.6,107.5,2,6,20,65,1,4,11,35,NA,NA,2,5,38982,149298,829821,1625390.75,37499,133807,780288,1416772.75,NA,NA,696659,802679
"177","ITG2",4920,1567911,535509,117,16.9,30.3,66.6,28.6,54.8,NA,37.5,66.1,NA,0,2,6,22,0,0,2,7,NA,NA,NA,1,0,19028,92515,373701,0,0,38176,259396,NA,NA,NA,257688,9.28432627872372,25.3844396780175,NA,27.5423673282476,47.5758675715651,NA,34.1023294051766,NA,NA,1.45923652554258,4.3608846420492,10.6694589169921,23.9257846905851,0.899857198527212,1.93984033532516,3.45047965094958,7.44097592274051,NA,NA,NA,NA,84412.2038655255,132190.064173923,227409.138038447,432643.768366955,80779.6010500596,115962.949330032,179000.996581439,321414.465103568,NA,NA,NA,NA,9.4,16.5,37.5,19.4,33.35,NA,27.3,42.5,NA,0,1,4,15,0,0,1,6,NA,NA,NA,1,0,6377,57711,267930,0,0,30066,204478,NA,NA,NA,93722,26.9,45.9,92.6,38.8,76.925,NA,47.4,91.2,NA,1,3,10,28,0,1,5,8,NA,NA,NA,1,11033,44645,189238,514494,0,38176,168403,380989,NA,NA,NA,257688
"178","ITH1",2465,532332,133764,23,21.2,31.9,45.1,38.4,47.7,73.3,47.6,58.1,105.1,0,1,5,29,0,0,3,13,NA,NA,1,3,0,7881,139601,553572,0,0,128424,449648,NA,NA,94964,289887,11.196612640232,20.0683084992073,32.0886174417468,28.5150588354636,35.8258735150245,63.5336113553196,36.786851438576,47.8408113733535,NA,0.862546305688931,2.21725727553482,8.48863866910124,31.9393968425719,0.656964075050908,1.44566548695175,4.05421428732445,14.3148486282996,NA,NA,NA,2.86984813988263,36457.3859771721,76853.1727887859,199970.830261942,580881.786345739,35087.3597642073,71877.8279908027,171636.184244043,467423.467559718,NA,NA,NA,279624.436000466,13.6,21.2,28.2,29.3,34.8,60.4,36.1,46,92.675,0,1,3,24,0,0,1,10,NA,NA,1,2,0,5081,33460,430097,0,0,18433,350941,NA,NA,94964,208075,29,46.8,66.8,48.8,64.9,94.9,58.8,77.1,121.125,1,2,8,33,0,1,4,15,NA,NA,2,3,5129,94964,185465,597515,0,94964,155800,481566,NA,NA,176776,289887
"179","ITH2",1911,540251,126314,37,16.4,25.4,35.7,25,36.3,61,31.1,45.3,89.6,0,2,11,82,0,1,5,33,NA,NA,2,5,0,22410,226287,1504673,0,14307,184742,1179424,NA,NA,176776,653676,10.3803241456286,17.823541835184,26.0901930769217,20.1080331179396,31.0696566966095,53.8826441783542,26.3512519180899,38.9412867352397,NA,1.29286572352481,4.10737786695443,15.5560045238232,95.0338157634137,0.65135279712578,1.73477513229962,6.74848172423559,36.9763387758653,NA,NA,NA,5.7572887417145,36451.3057541772,86652.0011161479,309834.406999709,1759450.78190323,32097.2077127113,70734.4428349045,252223.106030345,1378046.43774838,NA,NA,NA,852337.411247735,9.3,14.6,23.85,17.45,27.1,50.4,24.1,35,75.875,0,1,7,47.5,0,0,3,20,NA,NA,1,3,0,7746,128400,846921,0,0,105782,667635.5,NA,NA,81812,354279,25.55,41.8,50.8,35.9,50.4,73.85,42.75,58.6,104,1,4,16,110,1,2,6,43,NA,NA,2,7,13756,106950,307339,1972889.5,10214,92026,240807,1538745,NA,NA,176776,942624
"180","ITH3",13181,4795706,1090867,299,10.4,16.3,29.3,15.9,24.2,42.3,19.6,29.2,50.4,1,7,46,146,0,3,17,51,NA,1,4,9,12852,113546,977200,2502289,0,87792,779093,1854189,NA,177503,582861,1106334,6.62455367364056,11.1357915184959,21.5689412153288,13.8846129016249,20.0797299292324,37.0456615981045,17.3319651579977,25.2437392742591,NA,2.46395963388915,10.9040189285999,52.4675465927227,153.678367689762,1.25638456569273,4.50280980527163,20.5488576655867,53.6914266637696,NA,NA,NA,NA,90249.9172622342,278647.398020229,1082559.52134597,2680813.95003926,81908.6041335728,234019.235382861,865520.256091178,2011247.54622594,NA,NA,NA,NA,7,10.5,19.3,12.4,18,33.3,15.9,22.5,42.3,1,4,30,117,0,1,11,43,NA,1,3,8,5014,48341,612201,2081381,0,18369,471620,1582862,NA,90296,361169,940816,14.9,24.5,41.2,20.7,32.7,52.8,24.5,38.5,60.4,2,11,55,182,1,5,22,62,NA,2,5,13,31334,304265,1175187,3329937,26673,252797,947906,2506632,NA,267799,678162,1682414
"181","ITH4",3965,1183524,385615,101,10.9,17.5,25.6,17.7,26.6,49.3,21.7,32.9,63.7,1,5,24,78,0,2,10,30,NA,1,2,6,9003,107654,442309,1435534,0,81706,337526,1107049,NA,80492,209849,663340,6.00757796208611,10.5949254092017,16.4643225654909,16.8303612769999,23.6188427104139,49.3642098512578,20.813272988127,29.4250411482995,NA,1.40305646526813,6.37728174502587,27.5756089441363,77.993018308036,0.810025821191628,2.77684271717346,10.4044184993291,30.5397017719962,NA,NA,NA,6.34510749253923,65423.7243528648,144324.686961143,526318.492360104,1519951.30342688,61431.5603790037,120536.379262271,411956.719352544,1202263.85365823,NA,NA,NA,747103.993344453,7.1,10.9,16.3,14.4,20.7,42.2,18.4,26.9,56.1,0,3,17,66,0,1,7,26,NA,1,2,5,0,34986,268920,1272641,0,14600,207221,1005534,NA,67106,129357,608611,15.4,25.8,35,22.3,34.5,61.7,26.9,39.6,74.4,2,7,30,86,1,3,12,33,NA,1,3,7,35135,130043,604399,1711212,28549,109041,482730,1352517,NA,80492,329760,850520
"182","ITH5",17069,4403108,1796079,428,12.6,19.9,25.2,18.8,30.7,40.9,23.1,36.8,50.2,1,5,29,141,0,1,10,46,NA,1,4,12,6549,110052,766237,3075278,0,88365,637116,2380776,NA,126460,614290,1736890,5.74703193744054,9.86534300316963,13.6531567247499,14.967122450778,23.2706881366526,33.0131298846179,18.6462737911494,28.9436965434416,41.6359070683707,2.00334400155527,9.11268994537495,41.3603036764031,147.701330060494,0.944242339729119,3.34690291494099,14.592532819999,48.2282599018693,NA,NA,NA,12.0866512926778,115428.039888869,282401.599370036,1203864.9970673,3238440.06213338,108257.477521787,243504.307829152,1024922.31629431,2575664.22687202,NA,NA,NA,1913867.42115319,7.8,12.1,15.9,13.5,21.8,31.3,17.2,28,40.8,0,1,15,98,0,0,5,33,NA,1,2,10,0,13914,357674,2375261,0,0,280437,1916719,NA,85180,280139,1452294,21.9,32.9,38.2,30.4,44.7,55,35.5,49.9,63.3,2,9,42,171,1,3,14,55,NA,2,6,14,38928,228887,1145516,3429844,32835,191066,957613,2676865,NA,265299,823254,1960816
